track_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
0Ai5lxcQ7WfxLtZn6h9PG1,47,288000,FALSE,0.633,0.427,1,-12.788,0,0.0431,0.387,0.000167,0.33,0.757,119.979,4,indie-pop
6EtKlIQmGPB9SX8UjDJG5s,83,91869,FALSE,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,4,indie-pop
6mPet122yXpp6X8iTiNVo9,4,270937,FALSE,0.603,0.783,6,-6.012,1,0.0486,0.131,4.16E-05,0.234,0.703,127.981,4,indie-pop
2ThKcMBfuQilrlCkGlCdgM,40,251250,FALSE,0.407,0.531,5,-7.481,1,0.0351,0.687,0,0.0623,0.546,159.846,4,indie-pop
6dgYHmc5yBnQFI4FSCbp6y,64,204507,FALSE,0.706,0.693,0,-5.502,1,0.259,0.0123,0,0.346,0.838,141.794,4,pop
1y748kOQshZECWk5MddfOv,66,268186,FALSE,0.624,0.868,5,-5.867,1,0.0269,0.305,1.38E-05,0.186,0.806,111.143,4,synth-pop
5cg0iQYSuJOUwxAtikIivY,41,215066,FALSE,0.897,0.644,5,-6.437,0,0.0434,0.449,0.0264,0.139,0.972,109.976,4,r-n-b
1OIyNXo5f9lYHrJ6WchS3g,0,205293,FALSE,0.265,0.79,7,-3.702,1,0.0366,0.00699,0,0.0523,0.248,136.075,4,indie-pop
3AZLDgqvdILajILwA5jPIo,47,218544,FALSE,0.422,0.271,6,-14.17,1,0.0367,0.831,1.28E-06,0.126,0.343,72.296,4,indie-pop
64Ds8EuwkeGSOeXDzXLRZz,67,150840,TRUE,0.543,0.677,8,-5.203,1,0.284,0.514,1.19E-05,0.239,0.712,82.36,4,indie-pop
6z4n862KhNJNWDYSn4aLL5,53,232178,FALSE,0.849,0.378,0,-11.972,0,0.0455,0.324,0.583,0.293,0.229,116.998,4,synth-pop
0tEXlkyMxbOFoD1434xDuN,0,193970,TRUE,0.869,0.802,9,-3.37,0,0.504,0.0978,0,0.0998,0.346,140.89,4,r-n-b
0JBhoxPKHJc1ZeJrjSt0VO,68,254173,FALSE,0.718,0.573,1,-7.309,0,0.0451,0.458,0.00533,0.0953,0.686,180.043,4,pop
2U9xilwDVbl5upU99insIn,45,286040,FALSE,0.404,0.743,1,-10.083,1,0.0339,0.00451,0.0402,0.172,0.523,168.009,4,synth-pop
2xN6A2Ru5r7gOL8ECeSExi,44,229715,FALSE,0.391,0.792,7,-8.774,1,0.0567,0.388,1.19E-06,0.895,0.759,170.481,4,r-n-b
3UoApjQ4IttQXTAAS5ucKL,0,212868,FALSE,0.813,0.554,9,-6.631,1,0.0544,0.315,0,0.105,0.86,148.011,4,pop
1a9fgoiGXoWmaFm60n1YeK,62,202963,FALSE,0.746,0.599,3,-6.428,0,0.0463,0.407,0,0.162,0.283,141.95,4,hip-hop
3GqUXx8Zp9g0E6oHgV81Oz,43,243226,FALSE,0.455,0.788,9,-6.855,1,0.0832,0.0641,0,0.0499,0.71,127.165,4,r-n-b
65c6VCikt7f5sAS1heoYQC,68,290360,FALSE,0.779,0.854,9,-4.958,1,0.219,0.0462,0,0.21,0.379,91.992,4,pop
6wtcN2hsEtRmINhghVkaEn,25,321106,FALSE,0.599,0.78,0,-5.393,1,0.0365,0.284,5.80E-06,0.163,0.648,112.046,4,synth-pop
6zqy4Qxk3lLVGwL9twXvHI,1,266533,FALSE,0.639,0.775,7,-11.682,1,0.0343,0.0399,0.000282,0.0514,0.45,118.993,4,synth-pop
4QBuC8RxPzFPHPryVdnF0m,0,193253,FALSE,0.634,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.957,4,indie-pop
4ewcgtlObYccblWuAxMUqz,45,239533,FALSE,0.539,0.838,10,-5.563,1,0.0525,0.0831,0.000227,0.276,0.343,133.437,4,r-n-b
7gFzBppKTiKAs38SWOjbO6,66,70434,FALSE,0.711,0.346,7,-10.162,1,0.0291,0.766,0,0.212,0.771,91.993,4,pop
2BubBJqfL2fVdkk4nKb3AC,0,394426,FALSE,0.503,0.98,0,-5.423,1,0.0551,0.199,1.12E-05,0.373,0.381,97.891,4,synth-pop
3dJjsWCy6ZwMfw5NbD226G,1,205773,TRUE,0.721,0.714,11,-5.436,0,0.234,0.107,0,0.562,0.506,94.002,4,hip-hop
7D7okiV0tkwGjOYUlKlOlf,1,242096,FALSE,0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,4,pop
6i4sOuqGddexGBNkXU32HW,2,223613,FALSE,0.409,0.57,6,-10.54,0,0.0711,0.687,0,0.173,0.336,128.657,4,pop
7uOzAJFCHdBAs301jGgpoq,23,321200,FALSE,0.478,0.471,0,-7.923,1,0.0283,0.0757,0,0.153,0.744,204.643,4,synth-pop
5bLciH0lkrSaMQNNfyguVw,24,184466,FALSE,0.496,0.507,5,-8.384,0,0.027,0.48,0,0.215,0.311,101.117,3,synth-pop
7zcbD87VO3GVZJWactfQJf,0,240560,FALSE,0.451,0.803,0,-4.932,1,0.0398,0.208,0,0.0764,0.145,153.95,3,indie-pop
5PhShslWTooBj2SuyeHnBm,3,167760,FALSE,0.705,0.562,8,-3.378,0,0.0674,0.257,0,0.137,0.569,163.893,4,pop
70EAPHQagNqQz3Do73iMh6,0,317280,FALSE,0.886,0.708,4,-5.915,0,0.0911,0.107,0.0114,0.044,0.965,109.976,4,hip-hop
6VDsq0jh9jhXY7I3qmG6gw,0,164802,FALSE,0.506,0.371,0,-9.648,1,0.0717,0.782,0,0.11,0.45,79.01,4,indie-pop
7LNm1oWd6PniO9wRYpNY5o,71,290132,FALSE,0.54,0.11,8,-19.885,1,0.0328,0.498,0.000614,0.0781,0.172,76.068,4,indie-pop
1HHnQYqcnlnE9q7LGFFGFj,68,164739,FALSE,0.798,0.752,1,-5.947,1,0.227,0.128,0.0362,0.0795,0.565,125.996,4,synth-pop
3BGbqEDio3ocx1v4egIYr6,62,204560,FALSE,0.711,0.788,11,-14.705,1,0.0825,0.0117,2.05E-06,0.311,0.757,103.172,4,synth-pop
2BNinygVjpohHVJoZq3nra,0,280488,FALSE,0.565,0.492,4,-12.548,1,0.0254,0.148,0,0.0684,0.364,98.247,4,synth-pop
7d4ZrG3Cer7jbqIl6wOI6D,67,127200,FALSE,0.887,0.673,1,-5.576,1,0.138,0.309,0,0.174,0.759,100.012,4,pop
6pWGHtczyTWCbbSp1lba5D,0,238805,FALSE,0.761,0.525,11,-6.9,1,0.0944,0.44,6.70E-06,0.0921,0.531,80.87,4,indie-pop
48GOApO30oXNcXue1Scdor,0,162009,FALSE,0.541,0.753,0,-6.512,1,0.0511,0.0677,0,0.108,0.572,149.743,4,indie-pop
5OCFWPgrCCNBukB3YrDD90,62,197716,FALSE,0.639,0.368,2,-14.096,0,0.048,0.245,0,0.106,0.415,89.94,4,pop
4mUiW3rsg9kicTIYwjwSsG,0,238805,FALSE,0.761,0.525,11,-6.9,1,0.0944,0.44,6.70E-06,0.0921,0.531,80.87,4,indie-pop
7mNZUnDWUDidWBFaUpVtOC,74,253333,FALSE,0.486,0.494,6,-8.56,1,0.0324,0.715,0,0.109,0.414,179.975,4,pop
0PDwgRrbKYOgZS82F8uvPt,4,183066,FALSE,0.623,0.668,6,-7.282,0,0.0531,0.475,0,0.0862,0.823,161.948,4,pop
6MmdnIXWRebnkXm5DPe0Oj,0,222586,FALSE,0.604,0.54,7,-8.524,1,0.0251,0.174,0.0296,0.136,0.297,107.997,4,indie-pop
26aOnndLckt8uAsk6odL5n,71,289942,FALSE,0.546,0.786,4,-9.486,1,0.212,0.349,1.35E-06,0.109,0.434,99.798,3,pop
6tX41Di5fwIaOyW2h02DmO,1,206000,FALSE,0.708,0.567,9,-7.836,0,0.0595,0.828,0.282,0.0969,0.578,155.931,4,indie-pop
4j88zPsDSuGJR5W5n8AKEQ,0,211346,FALSE,0.53,0.304,7,-10.509,1,0.0342,0.825,0.0182,0.145,0.301,90.495,3,r-n-b
4L3ysxDZEioSTCpNGrAoOz,1,264160,FALSE,0.483,0.436,8,-8.734,1,0.0389,0.663,0.000586,0.103,0.241,171.842,4,indie-pop
6wyrC6ockDrREoAxiV0qm7,46,144533,FALSE,0.843,0.628,10,-2.738,1,0.0408,0.601,0,0.0808,0.974,115.041,3,r-n-b
4PPJY2E8YwiDSaiug98qIp,0,183066,FALSE,0.623,0.668,6,-7.282,0,0.0531,0.475,0,0.0862,0.823,161.948,4,pop
3USxtqRwSYz57Ewm6wWRMp,83,238805,FALSE,0.761,0.525,11,-6.9,1,0.0944,0.44,6.70E-06,0.0921,0.531,80.87,4,indie-pop
5xo8RrjJ9CVNrtRg2S3B1R,77,229760,FALSE,0.651,0.546,1,-9.021,1,0.0357,0.774,0.0437,0.0842,0.623,107.021,4,indie-pop
3kZQbfCHwsEqUzyguM0sDi,52,144000,FALSE,0.849,0.499,6,-3.961,1,0.0945,0.607,0.00135,0.154,0.729,77.468,4,indie-pop
7l8mFTAzCM0dFiWIPNbzfr,41,191373,FALSE,0.798,0.633,5,-7.259,1,0.043,0.0795,0.000318,0.257,0.782,89.029,4,r-n-b
2y1vWDpnMFSllPWJSraGb7,27,486733,FALSE,0.582,0.636,0,-9.045,1,0.028,0.004,0.176,0.222,0.235,121.987,4,synth-pop
3cUuufrkbprG7tl5yVupE3,2,160051,FALSE,0.487,0.533,0,-4.683,1,0.0321,0.0867,0,0.232,0.629,144.631,4,synth-pop
0MnmtOOke4uQVBMAjIgwVZ,0,361946,FALSE,0.651,0.567,5,-5.941,0,0.0317,0.0934,0.00991,0.124,0.138,108.953,4,pop
5aa4zMfrJ16iDnS6UIKtlL,64,274081,FALSE,0.536,0.438,7,-12.894,1,0.103,0.119,0,0.129,0.127,144.626,4,hip-hop
2K3SPUYnb49aoY66BTHQSK,29,226093,FALSE,0.639,0.487,8,-13.533,1,0.0238,0.669,0.141,0.0695,0.299,90.006,4,synth-pop
3pXVWgkWybiGchdKGYDgdl,62,175301,FALSE,0.655,0.716,8,-5.077,0,0.0897,0.476,0,0.479,0.521,80.813,4,indie-pop
3txHZTpGeVASXa5ARwoRX6,45,292186,FALSE,0.571,0.924,9,-4.727,1,0.197,0.179,4.07E-06,0.719,0.5,121.056,4,r-n-b
5KFmTSVzYmvpRPUxdqB9NS,0,169756,FALSE,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,pop
3IpEJ86hrMfUcoXCk9U4h3,65,322013,FALSE,0.797,0.452,10,-8.325,1,0.0271,0.275,6.45E-05,0.075,0.661,104.998,4,pop
3DamFFqW32WihKkTVlwTYQ,79,228346,FALSE,0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,4,indie-pop
4pt5fDVTg5GhEvEtlz9dKk,83,173346,TRUE,0.75,0.608,1,-4.008,1,0.0387,0.00165,0,0.178,0.958,132.507,4,indie-pop
39VxarnBZV8POFPXvnAD2U,57,194821,FALSE,0.426,0.732,7,-5.822,1,0.0325,0.432,0.292,0.0887,0.805,118.807,4,synth-pop
0CZ8lquoTX2Dkg7Ak2inwA,72,225133,TRUE,0.6,0.535,4,-7.043,1,0.107,0.648,4.70E-06,0.162,0.269,71.912,4,indie-pop
5aQe0faFOjeskrHwpleXLJ,55,199772,FALSE,0.428,0.442,7,-10.485,1,0.0303,0.775,0.000132,0.0818,0.687,105.829,4,indie-pop
1pLKHyfC7VPp7NPJqwxzMp,57,153000,FALSE,0.584,0.76,9,-6.509,1,0.296,0.0532,0,0.109,0.327,79.826,4,hip-hop
6owgv0LAj1TXamMop68UQR,0,164802,FALSE,0.506,0.371,0,-9.648,1,0.0717,0.782,0,0.11,0.45,79.01,4,indie-pop
5Y3zAn140bNDc1IZZBDc4l,45,198133,FALSE,0.635,0.565,7,-5.223,1,0.0569,0.667,0,0.0569,0.923,146.095,3,r-n-b
7Em0lueWaMfJ4MWMDdSGNt,30,318427,FALSE,0.746,0.649,11,-10.096,0,0.0327,0.587,1.23E-05,0.134,0.654,104.984,4,pop
4F9mATfUA9J8t7oQ9COCcQ,0,175238,TRUE,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07E-06,0.371,0.304,128.04,4,pop
5cB9BlseQteklXaJjRtZti,47,216659,TRUE,0.647,0.6,7,-8.02,0,0.135,0.337,0.000945,0.11,0.157,119.929,4,synth-pop
3jEj0AW7fdDP2F3k4EcaLq,25,313640,FALSE,0.76,0.913,9,-6.89,1,0.0469,0.0836,0.0132,0.0668,0.826,105.752,4,synth-pop
5zIBjoj9mkL2Tz7zyIvPib,42,207400,FALSE,0.56,0.744,7,-6.315,1,0.0263,0.411,8.30E-05,0.74,0.606,141.016,4,r-n-b
117gRrOjnRkMCgWxNtDNSv,57,213306,FALSE,0.62,0.111,6,-14.142,1,0.0355,0.896,0.00135,0.113,0.477,127.96,5,indie-pop
3jfZ9M23l0L7RxzYMTgBTv,80,179499,FALSE,0.682,0.9,9,-5.028,1,0.0874,0.0884,0.063,0.0685,0.937,100.721,4,indie-pop
48KgRMAaYReGuflL8bt6Za,0,236640,FALSE,0.57,0.409,5,-7.555,0,0.0331,0.345,0.000188,0.219,0.304,137.8,4,r-n-b
0zsA45R0SQPfqC5TyDOqY8,66,285250,FALSE,0.467,0.826,4,-3.885,0,0.049,0.298,0,0.204,0.417,160.025,4,pop
7o7E1nrHWncYY7PY94gCiX,72,252773,FALSE,0.68,0.678,1,-11.548,1,0.0754,0.103,0.00828,0.204,0.251,131.165,4,synth-pop
6TtLTWOLUrG88dCZawBywQ,40,154346,FALSE,0.709,0.395,7,-10.621,1,0.0396,0.696,0.00115,0.135,0.463,129.825,4,indie-pop
4TA9yhZiAMGHISseJM0YE6,46,173565,FALSE,0.796,0.517,9,-8.032,1,0.0793,0.494,0,0.134,0.803,127.986,4,r-n-b
1vSXwYeKnzsVvekSpqVabx,62,301586,FALSE,0.693,0.956,1,-5.012,0,0.071,0.289,0,0.294,0.665,90.005,4,hip-hop
0TZejo18HlJ86OrWNsXKnw,77,208500,FALSE,0.471,0.634,8,-7.406,1,0.031,0.159,0.365,0.374,0.366,132.542,4,indie-pop
1fkKTSAmrguXmlZ1we0BQp,0,169756,FALSE,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,pop
7tMn4y7eBEMcUFIWZPaHCM,68,332711,FALSE,0.638,0.631,4,-6.993,0,0.0353,0.624,0.0144,0.074,0.46,119.973,4,pop
3GXfmj8VI55reLE5aLl1sK,0,184390,FALSE,0.692,0.883,7,-4.698,1,0.0582,0.0512,0,0.228,0.614,122.984,4,pop
6RH1tgyOx8OrzPExzCm59Q,43,291360,FALSE,0.512,0.562,4,-9.623,1,0.0332,0.0141,0.0152,0.283,0.523,159.211,4,r-n-b
6vmVxm1RRAKfc7MPVUWy3z,0,196649,FALSE,0.569,0.419,0,-9.725,1,0.0318,0.831,0,0.108,0.45,97.918,4,r-n-b
1p0zhSeqMMEHcXt1R3dlLE,0,203574,FALSE,0.474,0.325,4,-6.427,0,0.0515,0.841,0,0.696,0.381,112.241,4,r-n-b
3xBeIzqPtWPK7Bl6kjovfu,42,181466,FALSE,0.739,0.627,0,-5.168,1,0.108,0.379,0,0.0934,0.852,154.934,3,r-n-b
22x1tZbYamgdjebrfCWb9I,0,152000,FALSE,0.712,0.251,6,-12.412,1,0.0473,0.807,0,0.108,0.627,79.956,5,indie-pop
7MoPVyB6vUWwzGoo2EMGD4,0,198826,FALSE,0.471,0.557,10,-9.696,1,0.0277,0.413,7.61E-06,0.267,0.26,127.164,4,r-n-b
3ZPIpP53m6hh5fMy29fCXj,28,258514,FALSE,0.416,0.927,0,-8.504,1,0.163,0.0153,2.30E-06,0.982,0.307,146.131,4,synth-pop
0gRNu9dVzi5aC87AI1empZ,65,284573,FALSE,0.599,0.653,0,-7.576,0,0.122,0.362,0,0.144,0.678,79.968,4,pop
4IutCwE0y4Zei7ZKdGiaK8,4,247147,FALSE,0.674,0.205,2,-14.173,1,0.0403,0.895,0.0275,0.114,0.352,95.987,4,pop
2NYZhu1CMIeXcHsRSiVtgj,24,253600,FALSE,0.58,0.667,4,-8.62,1,0.0333,0.0638,0,0.817,0.41,126.168,4,synth-pop
6wn2nmFn3wDuiMldRiuRuL,59,267160,FALSE,0.757,0.618,11,-7.964,0,0.0282,0.262,0,0.221,0.861,106.856,4,synth-pop
2XfkKphS1o6JF9N3AZbVju,0,183066,FALSE,0.623,0.668,6,-7.282,0,0.0531,0.475,0,0.0862,0.823,161.948,4,pop
4faDlXyZMSxEuxBdd5gDIz,69,184102,FALSE,0.802,0.737,9,-4.306,1,0.0432,0.309,0,0.0815,0.577,116.955,4,hip-hop
7Di7t9yGoxdZRLAt5a4pi0,63,184173,FALSE,0.685,0.571,2,-11.623,1,0.0299,0.335,2.38E-06,0.214,0.869,121.737,4,synth-pop
6gmuILX9ZEUWVmUaPcJrpR,0,181528,FALSE,0.727,0.796,0,-4.224,1,0.0445,0.00149,0.000221,0.468,0.422,149.966,4,r-n-b
5FdhIyuyIvTvTrWERpE0lF,39,231414,FALSE,0.586,0.608,0,-6.748,1,0.0247,0.132,5.16E-05,0.126,0.202,94.982,3,indie-pop
3Vmo13MxVRKBszmfK61ONH,72,190153,TRUE,0.791,0.687,1,-6.279,1,0.104,0.00665,2.12E-06,0.0986,0.513,130.154,4,hip-hop
1rDQJd8kzwBRXeoTtojkQn,59,219240,FALSE,0.833,0.639,5,-6.964,1,0.0676,0.152,0,0.101,0.448,102.989,4,indie-pop
42TMa2hgBNjte4uV7jNCnQ,82,148188,FALSE,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,4,hip-hop
5bPpzYuIwSXJr1D2vDd6q3,45,232000,FALSE,0.577,0.92,0,-6.16,1,0.086,0.0123,7.95E-05,0.0713,0.226,119.967,4,synth-pop
6sPW145Y3LSXd4p1LjBOcS,70,284784,FALSE,0.47,0.513,9,-10.076,0,0.0294,0.373,6.50E-06,0.123,0.477,95.015,1,hip-hop
62KDpF0Hv7KJLZrrKXsz8r,58,262539,FALSE,0.585,0.901,2,-5.785,1,0.0745,0.479,0,0.248,0.62,99.929,4,hip-hop
2jRNrnZDkyv08HNkygEj2W,47,216999,FALSE,0.759,0.17,4,-16.399,1,0.05,0.936,0.264,0.108,0.536,130.011,3,indie-pop
2h9eJrxNG298kW8ar3Oci9,42,166276,FALSE,0.573,0.593,5,-5.761,1,0.0389,0.207,6.97E-06,0.338,0.964,104.666,4,r-n-b
7rNId4ShHsjyDQJpiLb3Ja,0,183066,FALSE,0.623,0.668,6,-7.282,0,0.0531,0.475,0,0.0862,0.823,161.948,4,pop
78jEa8SkbDiQsBCPP144E0,0,184640,FALSE,0.562,0.765,3,-2.967,1,0.21,0.613,0,0.0774,0.707,118.879,4,indie-pop
1p4znbL4AT5p3qMWFLhCdJ,0,135053,TRUE,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,4,hip-hop
1aL9518P5G72N92b48tuKw,83,177391,FALSE,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,4,pop
1cKHdTo9u0ZymJdPGSh6nq,90,241066,FALSE,0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,4,pop
4oMVO2Ykko5M6cU6yCAkNt,50,199764,FALSE,0.547,0.577,3,-1.172,1,0.037,0.49,0,0.0699,0.776,169.853,4,r-n-b
2LcXJP95e4HKydTZ2mYfrx,71,281573,FALSE,0.56,0.604,8,-8.732,1,0.0866,0.315,1.12E-06,0.176,0.75,84.784,4,pop
0XgmLT6nDInA6w2yxpVsZh,0,162897,FALSE,0.647,0.876,10,-5.662,1,0.185,0.881,3.59E-05,0.26,0.949,151.925,4,r-n-b
1DwxZFTSDnHGz5N30KTZfV,23,207772,FALSE,0.651,0.622,2,-14.889,1,0.0322,0.00935,0.0527,0.251,0.96,136.239,4,synth-pop
1OxYob8D3iKQOitl3TIPZ5,,193143,FALSE,,,8,,1,0.349,0.739,0.143,0.106,0.205,,4,pop
0RV56NxeOVdpNxSUarBW22,3,182506,FALSE,0.678,0.698,7,-4.57,1,0.0587,0.00214,4.94E-06,0.0945,0.812,192.005,4,pop
1APgkkfiW1BxlzAzg39Nf0,0,193070,TRUE,0.724,0.659,3,-5.735,0,0.0574,0.0195,0.00214,0.0535,0.475,134.953,5,indie-pop
3plZG4ZdlqxIIZUSfieVO7,38,204560,FALSE,0.711,0.788,11,-14.705,1,0.0825,0.0117,2.05E-06,0.311,0.757,103.172,4,synth-pop
2YKI5E7oHg1VOmrMiTzfl1,50,66762,FALSE,0.529,0.728,5,-9.578,1,0.0378,0.64,0.0197,0.345,0.593,108.056,4,synth-pop
4t77OsiudWy4timV32lPa2,66,175058,FALSE,0.501,0.828,3,-2.495,0,0.114,0.053,0,0.135,0.483,84.659,4,pop
1rDQ4oMwGJI7B4tovsBOxc,86,173947,TRUE,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71E-06,0.113,0.324,106.998,4,hip-hop
7gUgDucWxwsrnNGN43MZcu,45,219853,FALSE,0.619,0.754,5,-6.509,1,0.0303,0.106,6.80E-05,0.703,0.629,132.975,4,r-n-b
09ImKoCeK6cYsEJ8zMwGn7,44,291578,FALSE,0.781,0.429,0,-8.393,1,0.0287,0.705,0.000472,0.0723,0.351,114.012,4,indie-pop
7m62E9JAXqUwJeQz4WjLzv,48,187946,FALSE,0.776,0.504,8,-7.193,1,0.0385,0.727,0.000474,0.167,0.963,115.803,4,r-n-b
7aGyRfJWtLqgJaZoG9lJhE,72,136838,FALSE,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39E-06,0.692,0.715,113.968,4,indie-pop
0EkSHAQktdf7R26LRQiKGQ,0,245333,FALSE,0.498,0.432,9,-14.386,1,0.0345,0.688,0,0.136,0.365,135.015,3,r-n-b
2X9fsxb6O6bYEopJYmUbNC,61,231480,FALSE,0.711,0.74,10,-7.776,0,0.0361,0.258,0.0111,0.104,0.639,143.053,4,synth-pop
5cozKcTbz5DUdHHfgNdGOb,61,245978,FALSE,0.408,0.314,0,-7.729,1,0.0323,0.48,1.27E-05,0.111,0.0833,105.096,4,synth-pop
3uRrymHwcED49Q4fAnJJgD,0,197610,TRUE,0.706,0.627,4,-2.94,0,0.202,0.193,0,0.126,0.38,158.041,4,hip-hop
5pILd3WHCjJa8trmnjfRBO,0,158014,FALSE,0.81,0.69,1,-8.257,0,0.299,0.0102,0,0.292,0.585,129.239,5,hip-hop
6OgjDxorTU4qeLvVuB9zoW,43,169787,FALSE,0.644,0.77,1,-4.807,1,0.0561,0.0541,0,0.22,0.367,93.989,4,hip-hop
3GOnSNacho7v2GXw4LSv0m,26,348213,FALSE,0.477,0.809,7,-6.189,0,0.0318,0.000143,0.303,0.453,0.0948,107.982,4,synth-pop
1IF1IpJ8SnBDgHO5Nig0pD,42,229933,FALSE,0.562,0.309,9,-7.816,0,0.0252,0.569,2.71E-05,0.101,0.458,102.031,4,r-n-b
38ffZsovm7LjAtdvXjp0BP,0,187086,FALSE,0.79,0.475,0,-6.787,1,0.0585,0.0772,7.58E-05,0.125,0.827,95.003,4,indie-pop
0RwQG3x5q1HE0CDetUuYFk,1,282740,TRUE,0.79,0.616,10,-7.397,0,0.0983,0.0865,2.34E-05,0.22,0.312,92.967,4,hip-hop
35EHiyGqAffU5VUyrsuq3v,2,221760,FALSE,0.798,0.857,6,-3.748,1,0.105,0.0519,4.99E-05,0.142,0.581,102.998,4,pop
5QgCQ26Yowv9Zx8fFZDhjE,0,227173,FALSE,0.587,0.329,7,-11.957,1,0.0413,0.531,0.032,0.115,0.337,126.632,4,indie-pop
51djd4MjYiFlZjxGyGvgM1,51,182410,FALSE,0.697,0.719,3,-6.191,0,0.109,0.148,0,0.104,0.559,87.003,4,synth-pop
2k4jfU1virCuwgf89qSzQK,2,199688,TRUE,0.367,0.373,8,-9.296,1,0.0361,0.61,0,0.135,0.476,94.182,1,indie-pop
68BrFM98WyShOImDZ58sah,58,163580,FALSE,0.695,0.727,1,-2.289,1,0.181,0.221,0,0.0911,0.616,80.246,4,hip-hop
2f0pn9DkEJwAzXApnFh5cr,77,219801,FALSE,0.52,0.903,2,-5.497,1,0.042,0.00517,0,0.254,0.652,74.988,4,indie-pop
7JDWhC422Gtk1Bq0mL3OTC,71,180161,TRUE,0.74,0.415,0,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029,4,indie-pop
5zUPoHkgqAr1XwTMNzNtGs,65,148858,TRUE,0.783,0.607,9,-7.268,0,0.133,0.091,0,0.0986,0.862,92.109,4,pop
5z67UwAsoj82teXC8Im1RI,0,235666,FALSE,0.707,0.409,9,-8.68,1,0.0348,0.484,6.09E-06,0.184,0.428,134.021,4,r-n-b
6La3P2zp9KaW1d35hwm0Xh,57,228706,FALSE,0.513,0.88,8,-4.028,0,0.0445,0.0308,0.0025,0.108,0.542,176.069,4,r-n-b
4mQpBIJKBpd8lcrtZ73SP8,54,215075,FALSE,0.742,0.947,0,-3.749,1,0.0321,0.0906,0.0221,0.0721,0.88,130.043,4,indie-pop
3jl1I9gvCXo5V9hu4hYGLY,47,224459,FALSE,0.434,0.768,5,-3.992,1,0.0364,0.000631,0,0.276,0.305,151.993,4,synth-pop
76fhsLmTZOY54x9Y2rLC2z,1,236920,FALSE,0.744,0.686,9,-8.016,0,0.0437,0.101,0,0.0718,0.894,117.483,4,synth-pop
0qvoxfYodIfe14gaidhnsV,62,194500,FALSE,0.747,0.86,6,-4.071,0,0.279,0.301,0.0383,0.0743,0.625,90.445,4,hip-hop
0gHFDbhx2RFBrhJplPxlcT,68,193190,FALSE,0.761,0.896,11,-3.668,0,0.215,0.0776,2.70E-06,0.124,0.65,96.957,4,pop
4xkOaSrkexMciUUogZKVTS,86,297786,TRUE,0.548,0.847,1,-3.237,1,0.186,0.0622,0,0.0816,0.1,171.447,4,hip-hop
2UzTljfQR9QLGgpVWBunko,,255680,FALSE,,,5,,1,0.0525,0.217,0.0179,0.0835,0.771,,4,hip-hop
0hKSnTDiSC5Uwz6XaWQC7A,0,324213,FALSE,0.406,0.298,9,-11.129,1,0.0341,0.901,5.55E-06,0.274,0.356,111.48,3,indie-pop
4VP37dqsrYmgYiAF7MO4i1,0,163066,FALSE,0.572,0.848,7,-10.054,1,0.125,0.739,4.67E-06,0.245,0.927,157.621,4,r-n-b
2Ws9SRriz3QlCZ3agnmHcB,32,182278,FALSE,0.432,0.264,0,-12.674,0,0.0422,0.966,0.0003,0.101,0.351,62.604,4,synth-pop
0v9JszVQes7SlJ3UKqkdt2,4,146426,FALSE,0.757,0.571,7,-4.547,0,0.0906,0.264,8.97E-06,0.313,0.538,159.933,4,pop
6UelLqGlWMcVH1E5c4H7lY,89,174000,FALSE,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,4,pop
5olaF84x7e8jKLmLsm4aA4,0,168839,FALSE,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,4,pop
3L6EOy5OG9JetMXAbEJQu9,43,266636,FALSE,0.614,0.903,10,-4.878,0,0.0515,0.265,0.000178,0.835,0.653,94.41,4,r-n-b
3z06k8YF9CqX0CGFrlekOK,77,115401,TRUE,0.76,0.371,6,-8.964,1,0.0531,0.00772,0,0.0785,0.653,138.023,4,pop
1LHuh8FGqIo4VqFPwq9Ck4,49,200146,FALSE,0.59,0.532,4,-5.446,1,0.0293,0.504,0,0.145,0.584,145.973,3,r-n-b
3jTavhTXfWlnu8zsn9NCAY,47,219333,FALSE,0.694,0.823,4,-9.892,0,0.0354,0.426,1.71E-06,0.297,0.854,116.971,4,synth-pop
